0,1119670.512,1770542.826,326858.2143,1658264.622,1236869.743,1152825.731,1031458.568,110430.8839,115210.1724,862031.9837,987937.8729,913038.0366,470201.4712,574445.3871,2092909.262,1778601.573,287161.3474,713184.328,1561807.756,1264112.888,1624006.034,1227959.402,649467.7798,989764.5273,1340058.052,1326698.913,1290460.917,1134976.405,1043048.125,970003.1642,1038129.074,75617.66307,1094912.86,1232137.058,1117818.898,1094274.908,1086036.094,703392.4478,1252640.523,562369.4001,1417213.791,669492.3112,127857.7151,1101102.179,948372.7306,1860899.889,747843.9089,736266.6964,1426303.131,659301.1589,1049825.368,1533411.52,1069559.71,644389.1559,2020669.83,1240040.49,1466196.896,1887109.133,567299.0481,1035110.309,1451608.617,1010348.871,1675918.999,1138001.692,1153513.521,503199.4515,980642.599,1101791.791,1747294.667,1647617.565,1743158.155,638547.6355,1182153.101,576316.0897,1409879.653,286804.3797,940194.2933,1812673.902,1719584.396,1647121.418,394348.2214,1880800.226,1026595.031,1095491.829,1128537.676,714271.5447,1297313.536,644598.8266,1155578.361,1383872.513,1301494.516,852837.2244,1455807.437,1614756.576,234216.8693,265755.7156,1225829.569,1402114.052,798227.5407
1119670.512,0,666280.8879,1083133.733,678924.2475,609819.0128,1000503.56,310992.7282,1210624.134,1162563.628,266847.6715,678112.7576,926624.8228,649936.5705,551230.0889,974080.4713,665764.8155,1406701.366,839755.7063,2009455.418,150661.5393,1218252.181,704576.579,1125648.596,263499.9381,1721696.187,752667.356,208328.4004,1158765.977,881836.4533,366045.9936,1431480.084,1183170.257,1385516.792,842850.1158,106890.216,976426.0695,1018989.755,727465.9415,488967.7576,561335.9278,601138.602,474179.7998,1211545.241,510831.9636,729196.7621,778407.5587,416345.5786,414687.0653,620166.7209,900895.3551,739657.3256,1701116.313,1337697.451,484414.1051,915321.0129,635641.0609,578243.0565,771720.586,689218.2891,1448298.763,1990679.514,310857.9662,556324.7374,283349.4427,1543066.701,1164192.658,309602.0838,132837.96,2153491.167,1223837.938,836899.5862,509820.3289,1064038.345,787744.2325,891298.6534,1272045.194,1102631.031,693248.0611,748124.9831,658277.5501,1163758.018,2296852.206,316151.3043,143059.2167,662644.9769,1095188.603,1370077.807,496857.9461,695015.544,298983.1097,574776.1804,888505.0783,509131.6999,516690.1462,925730.8115,1016065.224,253696.0624,679924.9657,384539.0189
1770542.826,666280.8879,0,1749294.24,699552.6897,1043235.344,1517091.859,897935.6413,1866699.459,1822131.745,909290.2606,1240408.276,1515470.228,1306170.38,1196097.439,353030.2675,299052.0917,2057142.561,1473668.795,2583209.969,546404.7567,1556039.202,1152530.513,1771215.391,887078.5339,2296931.837,1146303.982,567477.2653,1701368.349,1428118.219,971504.258,2034021.067,1837578.689,1969217.923,1304983.837,708835.4547,1511949.787,1561518.596,1367792.248,902105.3899,1208286.081,886268.8379,1140356.377,1851844.424,1026837.611,1304874.222,489955.4141,1081278.483,1080752.877,902332.3355,1542737.955,1277286.523,2214517.117,1921497.98,1126195.139,250388.8859,1069298.787,801717.7525,143050.8492,1351591.008,2053510.408,2588334.273,909624.3807,208560.6314,804808.6257,2134765.602,1824300.77,924086.2379,735594.2809,2707640.667,1549417.038,875723.657,1136830.279,1577685.999,1444052.426,1261628.913,1937317.757,1694408.622,163648.1305,737369.3635,676952.6536,1828905.77,2846565.267,904530.1481,746079.4647,1162221.14,1730959.692,1892923.137,1128442.798,1182084.037,510885.922,957209.1629,1492005.013,713975.5717,389055.1059,1588063.759,1631979.327,698791.8829,1001471.223,1045615.987
326858.2143,1083133.733,1749294.24,0,1509239.976,1035416.375,861336.5924,908676.0007,304655.736,240108.9033,862897.3033,758968.5462,622489.3987,489095.6757,614730.5579,2042562.821,1702245.512,480812.7813,445710.8679,1260829.043,1210251.465,1339800.317,1002755.607,322828.9159,888486.3888,1024560.663,1099449.241,1215097.494,820378.8886,767051.4738,836571.5327,715732.8167,310457.0397,768422.3082,976438.3654,1050139.498,803151.9591,787325.0045,478619.8661,1083822.494,599508.7139,1239079.653,610075.524,443140.2723,918241.5209,705713.1688,1752052.951,668863.9049,668542.2219,1244440.258,375216.2419,806245.6674,1207075.843,742702.4939,678039.1786,1997637.702,1032434.58,1303087.873,1849155.416,409072.5952,714363.4465,1165120.092,889882.4952,1621125.107,1019188.854,833995.8533,183353.9198,864859.1666,1027315.151,1443727.009,1365129.715,1563896.249,699966.1288,882610.5014,353718.1603,1161373.145,217623.6489,622701.8519,1761873.439,1563829.39,1502391.686,97590.17709,1581063.981,902663.5555,1018425.388,907043.1119,390522.7634,973314.1213,696851.5208,927633.7281,1301425.847,1115031.362,569179.694,1311921.543,1527654.82,229473.6576,549553.0201,1121053.816,1201215.904,708433.1621
1658264.622,678924.2475,699552.6897,1509239.976,0,517108.3451,968556.4508,627736.4248,1726131.313,1665665.514,912663.1767,797372.3667,1059146.275,1211701.678,1152972.651,752086.9347,423666.9784,1931501.04,1110536.763,2032490.156,552797.8431,880849.0418,604174.9981,1405270.656,677579.3743,1758749.529,551580.7586,474450.3408,1161329.331,926110.7659,688615.2726,1550509.261,1706494.071,1460496.103,735537.1603,610510.1536,984854.627,1036298.317,1038810.33,428303.3714,1157791.865,296931.2551,998532.2288,1771331.784,597258.3415,865655.7716,318058.019,917127.4496,933151.5773,301523.6447,1190920.844,793460.0186,1613855.746,1416251.6,1099625.273,831614.2566,533552.9413,212796.252,674097.8404,1111300.249,1573350.593,2070986.934,649083.2575,494934.7029,525402.3399,1627823.599,1514302.525,679515.3253,610451.1593,2130485.37,870061.9184,186618.8988,1141686.562,1019023.966,1156619.082,627958.1277,1724698.31,1220979.626,569408.1574,69220.67556,24900.44373,1560921.998,2261379.907,632307.7392,611193.0605,664070.9331,1340888.831,1317041.192,1124805.899,664779.2318,399565.7622,420073.5559,1063426.989,202546.8551,320758.5864,1431163.103,1624298.87,458781.5467,391241.674,865044.858
1236869.743,609819.0128,1043235.344,1035416.375,517108.3451,0,478596.0253,335842.2258,1286455.884,1221512.941,703582.4837,287016.04,542049.7798,848136.5535,836364.2901,1212916.49,851633.6507,1489516.861,609353.2325,1552429.917,592858.1185,609110.5517,109580.7484,894694.5312,409296.3576,1270418.219,144748.1085,523172.5061,668706.9741,413483.9348,339745.5379,1040387.262,1272545.24,957026.5481,262372.5315,502930.4467,482721.3158,534177.8603,556866.422,142945.8787,834895.0853,220982.8611,646369.4825,1359752.824,147898.578,352934.5802,816972.0364,571689.7098,595672.1686,220043.2041,689832.7856,276362.4118,1171311.693,911160.725,807377.6139,1244561.342,27308.15522,306278.4671,1077472.769,669612.7585,1062621.671,1574953.036,350404.0256,845697.4836,326489.9982,1125137.101,1015214.463,375117.3586,478281.5755,1668192.572,615969.4851,532242.856,862413.4759,537033.0675,684214.5425,283013.048,1253020.134,706225.951,969637.448,556846.7668,518958.3031,1074130.689,1805590.409,334541.8579,469232.0982,147012.4105,827074.8561,850940.1016,843309.9965,150409.6105,542307.395,98468.25215,547933.6312,360177.2669,681645.3655,1002708.093,1265495.074,389083.9384,166485.355,524520.9956
1152825.731,1000503.56,1517091.859,861336.5924,968556.4508,478596.0253,0,689511.7184,1161285.017,1094226.888,984117.4064,329250.8085,240266.2631,925832.1941,978495.0635,1689583.892,1329387.331,1341344.579,443443.7805,1074142.171,1029324.308,479204.0879,373267.8895,597770.1622,743776.6647,793794.1177,417948.6717,973274.3875,192911.3608,136638.2952,640947.9277,592413.2312,1160372.188,494175.1436,233212.2283,901287.0144,58588.79226,86158.21109,493094.8463,615986.9699,969735.4128,678273.4216,797737.7274,1280068.948,502597.0681,299113.0134,1281550.245,759274.9628,783699.6738,669835.6898,493954.4025,260974.1345,705735.0963,451886.2154,984237.7277,1722890.358,454509.3048,770291.6553,1555817.419,663456.3055,616290.2624,1102944.644,690661.0844,1322802.05,742680.1444,660269.5585,760269.7089,697168.7873,871755.0042,1190860.595,505251.0312,926322.7404,1040947.953,63561.99441,595954.0047,386958.5873,1058200.018,301918.5186,1448136.565,993318.6841,975621.3221,855987.4091,1329475.011,684381.3408,860529.7125,356422.5026,515078.0333,377444.4808,1023600.1,335012.5728,1009209.568,573040.9266,300323.6229,835783.1285,1160241.365,939090.1694,1279653.725,834466.2668,577419.5416,737554.7941
1031458.568,310992.7282,897935.6413,908676.0007,627736.4248,335842.2258,689511.7184,0,1102781.086,1044235.778,368787.8973,369100.6159,628904.3278,586380.1448,541506.1014,1151410.582,799730.7483,1307716.953,577180.7134,1711030.99,361053.4169,937652.6892,413235.4883,877839.8994,73732.18899,1422957.237,479509.2156,331166.5707,850087.7834,572160.9385,75312.74514,1143432.69,1081738.502,1088522.525,540240.4283,214225.8819,666149.0381,709624.4234,475683.1661,260761.2357,543764.5974,420857.2201,372549.709,1143627.261,209340.7035,424214.4788,844211.5219,290832.8264,308818.2573,435418.6369,649068.9708,428699.9482,1390978.512,1040519.335,498971.9376,1133463.394,357724.7672,447087.598,973445.1589,500318.5898,1161815.709,1701632.019,21489.65532,736297.355,110557.0224,1250034.42,948797.2123,52632.26603,184153.9725,1850116.656,946852.0296,730813.0135,549659.0101,753048.7634,569383.4367,615767.133,1118052.318,807557.4363,876277.6495,690746.663,615883.5841,973503.1858,1992793.688,6613.907984,172672.1374,357145.2334,833833.1953,1060000.426,531018.3476,391422.5472,404220.4149,339071.5848,598312.9254,425223.4419,622376.3968,807006.2172,1003633.081,214835.1733,455342.5648,238449.6319
110430.8839,1210624.134,1866699.459,304655.736,1726131.313,1286455.884,1161285.017,1102781.086,0,67501.25267,957410.0601,1025688.916,921249.4111,561286.5022,672085.4865,2184702.094,1864565.03,205406.6261,731737.9788,1490502.497,1352637.17,1637936.778,1268813.912,620790.1463,1065984.49,1280754.494,1367245.671,1374743.54,1124989.973,1060130.468,1037932.934,989054.2552,34989.47825,1055617.99,1260140.619,1202638.736,1102807.695,1089474.666,738989.1286,1312871.598,659255.1141,1475445.792,750431.2594,157530.1369,1155920.733,980318.3186,1939812.6,825990.9344,816717.9415,1483391.954,669069.1195,1082176.799,1491605.505,1034366.556,742245.7761,2117048.515,1287487.225,1529247.365,1980715.941,620317.3877,983695.3683,1373198.68,1082058.727,1765903.821,1211228.652,1099661.56,461037.1804,1053231.618,1185054.041,1676960.116,1662628.049,1802245.092,740331.14,1185173.986,609449.6853,1441842.765,196026.5991,927116.607,1903784.101,1785734.793,1716146.625,347605.5788,1807693.19,1097577.388,1178147.464,1170209.25,693057.3493,1273717.821,745209.5235,1194949.922,1467105.809,1356475.734,864684.3682,1524306.841,1697907.425,295823.795,369092.5646,1303103.343,1452742.895,874736.2026
115210.1724,1162563.628,1822131.745,240108.9033,1665665.514,1221512.941,1094226.888,1044235.778,67501.25267,0,913577.0084,959162.7457,854119.9769,516140.8047,631733.6094,2136283.183,1812379.823,268203.9123,664239.2779,1450022.921,1302620.773,1570635.843,1202519.068,559624.653,1009601.602,1233014.725,1300870.354,1322030.74,1060226.989,992658.4108,978220.9464,936060.0025,71157.946,998725.1968,1192783.368,1150507.646,1035725.904,1022820.272,672488.85,1250360.29,618252.4061,1412277.585,697397.3178,207517.7134,1092188.099,913274.4315,1883740.092,771186.9531,763136.6382,1419933.759,601722.9614,1015118.741,1435994.728,975998.1239,701677.1079,2072512.689,1222159.019,1467369.391,1933851.639,557267.1545,931760.5396,1337764.138,1023704.668,1716443.769,1153284.579,1049005.571,403804.7482,995290.134,1132046.245,1635899.856,1595280.58,1739116.324,704199.7689,1118603.601,542881.4811,1374661.131,172989.8574,862758.7266,1855031.408,1724660.933,1656092.761,291480.6499,1768516.044,1038906.929,1124810.513,1104072.873,630101.6767,1212070.855,707620.5632,1128511.581,1413677.963,1292606.034,797334.0461,1464203.84,1644207.962,239650.2868,379687.0353,1246818.406,1387896.952,818972.0479
